userid,campaignid,timestamp,mediatype,adtype,city,state,age,campaign_area,campaign_category,activity
64891445-664b-4238-9875-09af91a4695a,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,swf,banner,Baton Rouge,PA,36,PA,retail,impression
8d1ac6e3-725a-4acb-8261-ca830bd30596,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,swf,popup,Topeka,IL,24,IL,food,impression
74324fc9-dc46-46a4-a65c-b80687c38844,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,popup,Austin,MN,40,MN,car,impression
0a5dca4a-532f-45e2-9776-c1dbbf7f76d9,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,swf,banner,Nashville,NY,32,NY,car,impression
e3cab911-f372-4d3a-8fdf-8e9ee7080f2c,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,swf,banner,Carson City,WY,25,WY,tech,impression
6691c088-f674-4c52-a7e2-ecfce9e0f73c,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,img,popup,Oklahoma City,MI,59,MI,misc,hover
5f74c038-59cf-4a4c-9ee7-fdc1d9f872a2,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,banner,Oklahoma City,NE,31,NE,retail,impression
3ca4f924-d74d-478b-a0d8-f994bd6a9303,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Trenton,MI,26,MI,retail,hover
fef09c97-ca75-4d68-9fe2-2a5e692ec576,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,popup,Montpelier,NY,24,NY,car,impression
2620effc-9b8b-40b1-9d08-ec19e318e762,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,swf,popup,Austin,DE,39,DE,tech,impression
f4e0116c-7716-4026-ae91-7f1103372551,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,popup,Salt Lake City,OR,20,OR,retail,hover
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Little Rock,NC,60,NC,tech,clicked
a75f0cf6-773c-40f0-96c9-5b612bd5a7bb,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,img,popup,Bismarck,NC,55,NC,retail,clicked
66646087-dd8f-4e99-8316-932ca7a82011,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,popup,Carson City,AL,53,AL,car,hover
2161bf2c-803e-4441-8859-9313da007918,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,banner,Jefferson City,SC,30,SC,misc,impression
78255561-7b22-41c8-94d7-9cbf74209207,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,banner,Annapolis,CT,23,CT,retail,impression
3be5617e-b9db-42ba-ae10-5bed7727ca24,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,embedded,Hartford,OH,57,OH,food,clicked
f7f1a229-cee1-4e42-9f12-a47d5218d0ff,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,banner,Saint Paul,OR,43,OR,food,hover
faa4fb7d-43bc-4e30-9de4-c6f1f619bfca,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,banner,Salem,ND,37,ND,retail,impression
c32ed22b-3491-4caf-8d24-2a2630cce334,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,swf,embedded,Lansing,MN,59,MN,tech,impression
552d82a1-572e-4e99-afd7-576ebd635b09,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,swf,popup,Jefferson City,OR,38,OR,food,hover
633148d1-89aa-47e9-8e5a-90378fb94e93,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,banner,Atlanta,KY,36,KY,tech,impression
8bf46f4c-3af3-4578-b267-ff4ce7fda313,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,popup,Springfield,LA,40,LA,gas,hover
32ce5545-bb84-4929-8223-1c853ac56551,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Sacramento,AL,31,AL,gas,hover
faa4fb7d-43bc-4e30-9de4-c6f1f619bfca,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,banner,Salt Lake City,WA,37,WA,car,hover
832182ac-c71b-4e44-b63e-a407e0050d69,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,swf,popup,Little Rock,NE,32,NE,gas,impression
fa879d10-5ce2-4df5-b598-025af9771388,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,img,popup,Nashville,AR,31,AR,food,impression
8bf46f4c-3af3-4578-b267-ff4ce7fda313,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Raleigh,WY,40,WY,tech,impression
99ca7c74-66dc-47fb-990a-aeda6b3bd751,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,swf,banner,Saint Paul,IL,59,IL,tech,impression
82783670-2d72-4734-85bf-5e823cef8d6f,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,swf,embedded,Concord,MO,32,MO,food,impression
04079e42-d59e-4129-afdc-8a252fa8913a,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,img,embedded,Hartford,TN,28,TN,car,clicked
ea5b292a-bc1d-4085-80ff-f18ae36d5657,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,banner,Topeka,WI,50,WI,retail,impression
faa4fb7d-43bc-4e30-9de4-c6f1f619bfca,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,swf,banner,Boston,IN,37,IN,misc,impression
74324fc9-dc46-46a4-a65c-b80687c38844,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,banner,Harrisburg,VA,40,VA,gas,impression
85a2e5f1-d6a5-4fb6-9a3a-59c0eafc0862,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,swf,banner,Nashville,ND,24,ND,tech,impression
cea58d89-7862-46df-a9f5-d4a7165cd3d4,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,banner,Nashville,AL,24,AL,misc,hover
ab9a0803-9470-44ed-912a-aa599c368b89,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Carson City,WA,33,WA,tech,hover
faa4fb7d-43bc-4e30-9de4-c6f1f619bfca,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,swf,banner,Montgomery,SC,37,SC,food,impression
af801214-790e-43c5-be58-523639fe3187,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Nashville,HI,29,HI,tech,hover
e6138b6d-b922-45b9-9ff8-4eb117d37ff9,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,swf,banner,Lansing,ND,47,ND,car,impression
99ca7c74-66dc-47fb-990a-aeda6b3bd751,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,txt,popup,Oklahoma City,KS,59,KS,food,hover
1984ff7e-2f50-45fb-959c-8da4f1e84a71,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,banner,Atlanta,IA,30,IA,tech,impression
12a6de62-dcf3-4d67-97e2-eaa882d7d84d,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,swf,banner,Charleston,NV,43,NV,coffee,impression
5f74c038-59cf-4a4c-9ee7-fdc1d9f872a2,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,banner,Concord,AZ,31,AZ,gas,clicked
e32ab438-f4c1-4386-9340-f99279e0dbc0,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,txt,popup,Sacramento,NJ,35,NJ,food,hover
ab14bc84-89d9-42f6-804b-b8c2416afc49,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,swf,embedded,Baton Rouge,SD,56,SD,retail,impression
e3e1dd4b-832b-49d7-8de0-c120dbcf2803,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Augusta,OH,54,OH,car,clicked
75a0a696-ef8b-4ec9-9ed7-af46e2b27305,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,popup,Salt Lake City,WV,52,WV,food,impression
9afb7e62-0d98-4ddc-9353-c5a9fa3fab0c,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,img,embedded,Baton Rouge,NY,35,NY,retail,clicked
5d421b8a-c554-4c4f-b8f6-c1dfc138bffb,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,swf,popup,Madison,OH,30,OH,tech,clicked
0b697d76-381a-492c-82d1-804fe449120c,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,img,banner,Jefferson City,HI,55,HI,coffee,hover
fa879d10-5ce2-4df5-b598-025af9771388,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,embedded,Augusta,TX,31,TX,retail,clicked
3f6a1d1e-612e-4d21-9922-e5b4f7c18da1,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,popup,Helena,KS,48,KS,coffee,hover
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Springfield,RI,60,RI,food,impression
99ca7c74-66dc-47fb-990a-aeda6b3bd751,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,popup,Topeka,CA,59,CA,misc,clicked
399c92ea-f1e4-42be-a2e2-eb548a45602e,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,banner,Albany,AL,31,AL,retail,hover
888d8071-336a-4656-8315-266d729fa273,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,txt,popup,Boston,TN,29,TN,food,clicked
b5a3368c-2d56-4e80-8444-0432f2167cef,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,embedded,Jackson,NC,61,NC,retail,clicked
831ac733-f4aa-47ed-884e-bdd349af8207,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,swf,embedded,Raleigh,OH,22,OH,misc,clicked
bb946f49-6d20-4f45-9625-8960379efef0,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,popup,Oklahoma City,AK,32,AK,coffee,impression
c9bdcdb1-1a8f-46a0-b69b-9df6ea912ed8,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,popup,Pierre,WV,27,WV,retail,impression
7cc790a4-c050-4e22-a9dd-3cb7572617a6,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,swf,banner,Charleston,ND,24,ND,retail,impression
bb946f49-6d20-4f45-9625-8960379efef0,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,swf,popup,Pierre,IA,32,IA,retail,impression
837157c7-12eb-43a2-8cf3-0ab9b24633f3,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,txt,popup,Baton Rouge,OR,61,OR,misc,hover
bd5f75cf-4e6b-4492-a8c3-58adea08b209,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Hartford,KS,49,KS,gas,hover
f640d2dd-1665-43f1-97ff-14721233c495,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,swf,popup,Jackson,WV,49,WV,coffee,impression
2e2f7659-de6e-494c-9e1d-24275537b9e0,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,popup,Little Rock,KS,43,KS,coffee,hover
948fe65d-d8aa-4b43-8272-1bdf7affd89a,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,embedded,Salt Lake City,TN,46,TN,tech,clicked
fa879d10-5ce2-4df5-b598-025af9771388,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,swf,popup,Charleston,WY,31,WY,retail,impression
455276ae-143a-415b-afec-8f9960328d0f,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Richmond,NJ,51,NJ,gas,hover
f640d2dd-1665-43f1-97ff-14721233c495,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,txt,popup,Cheyenne,KS,49,KS,misc,hover
e3cab911-f372-4d3a-8fdf-8e9ee7080f2c,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Montgomery,OK,25,OK,retail,impression
2a1d0ba3-6594-407d-8a22-89cdd7bc0f2f,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,swf,banner,Honolulu,SD,34,SD,retail,impression
bb2d4d12-5a81-4c87-bf69-285bb2887716,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,txt,popup,Jefferson City,VT,21,VT,food,impression
4f2815a4-877d-43b7-94a0-7d748eb0cb2a,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,txt,popup,Raleigh,OR,33,OR,coffee,hover
f381af88-ff61-445c-a54d-82c3c7c93372,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,img,popup,Augusta,LA,28,LA,food,hover
a4a8e2c5-ba03-403f-af0d-8e76ecd4531b,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Little Rock,HI,53,HI,gas,hover
0a5dca4a-532f-45e2-9776-c1dbbf7f76d9,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,banner,Madison,CT,32,CT,retail,impression
ab14bc84-89d9-42f6-804b-b8c2416afc49,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,swf,popup,Saint Paul,ND,56,ND,gas,impression
c204773e-975d-43f9-ae3f-a3f8cce8ad3d,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,embedded,Raleigh,AZ,27,AZ,misc,clicked
e3e1dd4b-832b-49d7-8de0-c120dbcf2803,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,banner,Lansing,MS,54,MS,food,impression
3f6a1d1e-612e-4d21-9922-e5b4f7c18da1,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,popup,Phoenix,TN,48,TN,retail,clicked
66646087-dd8f-4e99-8316-932ca7a82011,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,img,embedded,Oklahoma City,AK,53,AK,retail,impression
b5a3368c-2d56-4e80-8444-0432f2167cef,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,swf,banner,Montpelier,VT,61,VT,food,impression
e1d49d50-df77-46af-8d6b-99dc9d6b7230,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Bismarck,CA,45,CA,car,clicked
84ceb97d-7bc0-4ccd-99b8-d7d88829c3f7,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,img,popup,Saint Paul,KY,25,KY,retail,impression
16f6595e-5d15-4c31-ba3e-8d1b0b80f093,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,txt,popup,Boston,FL,53,FL,car,hover
f8480d49-9fae-442e-95bc-4967ef75c4d5,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,txt,popup,Austin,LA,20,LA,coffee,hover
c3fd3c1f-1992-40b6-9db2-004f6f7880ee,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Denver,NY,19,NY,gas,clicked
552d82a1-572e-4e99-afd7-576ebd635b09,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,popup,Montgomery,AK,38,AK,tech,impression
16b77f2f-5875-466d-abc3-eebfe95e06f7,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Sacramento,ND,43,ND,tech,impression
fef09c97-ca75-4d68-9fe2-2a5e692ec576,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Harrisburg,VT,24,VT,gas,impression
dd2e2251-687b-4de8-8e89-b2dea5386bf1,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Oklahoma City,WV,54,WV,retail,impression
fef09c97-ca75-4d68-9fe2-2a5e692ec576,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,popup,Raleigh,IN,24,IN,car,impression
fa879d10-5ce2-4df5-b598-025af9771388,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,swf,popup,Charleston,AR,31,AR,food,impression
58dd9d81-74fd-4423-83b9-6cc006887609,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Boston,TN,45,TN,retail,clicked
455276ae-143a-415b-afec-8f9960328d0f,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,popup,Pierre,WV,51,WV,car,impression
ab9a0803-9470-44ed-912a-aa599c368b89,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,img,popup,Topeka,MA,33,MA,coffee,hover
2161bf2c-803e-4441-8859-9313da007918,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,img,banner,Atlanta,CT,30,CT,food,impression
8bf46f4c-3af3-4578-b267-ff4ce7fda313,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,img,banner,Saint Paul,IA,40,IA,misc,impression
2627a278-8600-4170-98cc-7d9020bd1006,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,banner,Jackson,DE,54,DE,tech,impression
d5700316-7e44-48dd-b895-f015e3eb2bf5,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,popup,Baton Rouge,MA,61,MA,gas,hover
6b3ccb92-19a4-4d45-8925-b38d1cee7ab0,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,swf,popup,Boston,MT,32,MT,car,impression
8a99affe-6922-437a-beea-79e4ad5363c6,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,img,popup,Salt Lake City,KS,30,KS,gas,hover
7bbcac5a-51b9-4f3e-a31f-41a8cc3cebd9,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,popup,Boston,FL,42,FL,car,hover
ab14bc84-89d9-42f6-804b-b8c2416afc49,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,swf,popup,Springfield,NJ,56,NJ,car,hover
3ca4f924-d74d-478b-a0d8-f994bd6a9303,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,swf,popup,Montpelier,KS,26,KS,misc,hover
07427d7c-7194-4b7b-8c53-a29cac9b928a,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,txt,popup,Harrisburg,HI,58,HI,coffee,hover
8eada2dc-d9ce-459b-b69c-8c8f19f1c802,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,swf,popup,Annapolis,MI,32,MI,car,hover
4e876849-4d56-4670-b29a-6f34b2e2c50f,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,swf,banner,Albany,IA,29,IA,car,impression
2b745e05-9336-493e-8c20-e3182caa42a4,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,embedded,Topeka,NC,40,NC,gas,clicked
f76fa4aa-9b7a-497a-af49-c161ba5de4da,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,txt,popup,Cheyenne,MT,31,MT,coffee,impression
0f16537f-5c14-483d-9787-fc22f50ed50d,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,popup,Trenton,WA,31,WA,tech,hover
192d526f-2fae-455a-9f49-03b805a6f308,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,banner,Pierre,WI,31,WI,retail,impression
c3fd3c1f-1992-40b6-9db2-004f6f7880ee,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Saint Paul,LA,19,LA,food,hover
633148d1-89aa-47e9-8e5a-90378fb94e93,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,swf,embedded,Cheyenne,GA,36,GA,tech,clicked
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,banner,Lansing,IL,60,IL,retail,impression
c204773e-975d-43f9-ae3f-a3f8cce8ad3d,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,popup,Richmond,RI,27,RI,coffee,impression
05cd7246-1241-4c29-9f80-0bd6511f1f2e,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,swf,embedded,Oklahoma City,OH,52,OH,food,clicked
f42b5a30-567d-4f87-bff2-0c2580bc73b6,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,swf,banner,Raleigh,IL,38,IL,tech,impression
888d8071-336a-4656-8315-266d729fa273,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,img,popup,Topeka,KS,29,KS,tech,hover
7f08ab83-0341-412d-aa9a-d653968088de,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,popup,Denver,MA,24,MA,tech,hover
0a2ce236-c741-446d-b7ac-68bb17821c05,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,img,popup,Carson City,LA,40,LA,coffee,hover
a46fe533-b45f-4ff6-890c-43c6165de497,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,swf,banner,Salem,IA,62,IA,coffee,impression
6ca3f682-a3a5-4792-90eb-c19b3fca9551,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,txt,banner,Concord,SC,59,SC,misc,impression
960c14f7-f876-4abd-98c9-856e069f8903,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,img,embedded,Frankfort,NM,61,NM,gas,impression
83938392-156a-4fca-98ca-c05e77b7ba59,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,swf,popup,Raleigh,WV,26,WV,retail,impression
a73c8552-bf2a-4307-986a-f73499824165,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,popup,Trenton,AL,29,AL,car,hover
5ca8e623-717c-4b94-b32d-99012c71354f,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Indianapolis,MT,46,MT,retail,impression
ea5f1256-3833-4845-956f-003baae0d73f,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Bismarck,NH,24,NH,gas,impression
d7816d8e-299d-46df-af15-000b4abab513,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,swf,banner,Albany,CT,30,CT,retail,impression
f640d2dd-1665-43f1-97ff-14721233c495,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,swf,popup,Honolulu,KS,49,KS,tech,hover
2d6c9316-a852-46e8-b0c8-fad552d1ed31,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,banner,Topeka,SD,58,SD,gas,impression
fef09c97-ca75-4d68-9fe2-2a5e692ec576,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,popup,Denver,KS,24,KS,coffee,hover
6e754b2a-a004-4d33-a237-4c18b0f3fdd9,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,popup,Trenton,PA,28,PA,tech,impression
2a1d0ba3-6594-407d-8a22-89cdd7bc0f2f,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,banner,Charleston,HI,34,HI,gas,hover
5d421b8a-c554-4c4f-b8f6-c1dfc138bffb,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,banner,Trenton,NY,30,NY,gas,impression
2d6c9316-a852-46e8-b0c8-fad552d1ed31,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,popup,Honolulu,MS,58,MS,retail,impression
f381af88-ff61-445c-a54d-82c3c7c93372,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Lansing,LA,28,LA,gas,hover
1984ff7e-2f50-45fb-959c-8da4f1e84a71,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,popup,Concord,UT,30,UT,food,impression
e30eff11-ef60-4b41-8c50-9e336af6d9fa,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,txt,banner,Trenton,SC,57,SC,food,impression
82783670-2d72-4734-85bf-5e823cef8d6f,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,popup,Harrisburg,MA,32,MA,tech,hover
2591ccc3-d783-49a8-abd0-e9d54625fe24,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,swf,banner,Bismarck,VT,28,VT,misc,impression
3030d9d4-cf18-4f9a-949f-0e9c17e5be10,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,swf,popup,Denver,CO,28,CO,gas,impression
607b84ac-775e-4877-8a2e-29d4e2b35107,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,banner,Charleston,NY,35,NY,car,impression
332a394b-1232-4660-b38a-66d5227475f8,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,embedded,Pierre,MI,25,MI,retail,hover
0b697d76-381a-492c-82d1-804fe449120c,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,swf,banner,Columbus,NJ,55,NJ,tech,impression
53901c00-a413-4bdb-b70d-0413b4c0284a,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,swf,popup,Raleigh,MT,31,MT,retail,impression
3d5d7f89-cf8c-43a9-b1b8-5e68314e6cd7,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,swf,banner,Honolulu,KY,56,KY,car,impression
2d717479-a55a-4452-b573-c55a3d9a1ddc,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,popup,Frankfort,NH,26,NH,food,impression
9973b91d-3e38-4fb5-8547-92dae1223402,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,popup,Carson City,HI,34,HI,car,hover
90e8cc83-7572-4c43-8546-3c1b437fc3bb,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,swf,popup,Denver,FL,48,FL,food,hover
e7264d6f-f610-4bda-a76a-49ebef012adf,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,banner,Atlanta,MT,28,MT,gas,impression
aa8c2589-02b5-4624-83b2-e07245462c06,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,swf,popup,Madison,ME,23,ME,tech,impression
3fc9802d-4b9d-4d7b-ba6b-f6a5058e8adc,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,txt,embedded,Denver,CA,60,CA,food,clicked
9973b91d-3e38-4fb5-8547-92dae1223402,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,banner,Charleston,VT,34,VT,tech,impression
577e790c-5c23-4795-a304-a4372d448b44,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,embedded,Montpelier,MI,25,MI,retail,hover
2e2f7659-de6e-494c-9e1d-24275537b9e0,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Madison,DE,43,DE,car,impression
44863814-9f1b-46a8-8d9b-40dd57ba3327,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,popup,Carson City,DE,51,DE,misc,impression
5d421b8a-c554-4c4f-b8f6-c1dfc138bffb,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,banner,Indianapolis,ID,30,ID,gas,impression
9afb7e62-0d98-4ddc-9353-c5a9fa3fab0c,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Denver,MA,35,MA,car,hover
82783670-2d72-4734-85bf-5e823cef8d6f,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,banner,Concord,NJ,32,NJ,car,impression
fc314d5e-6645-49f2-b480-4154d03bcca2,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,txt,popup,Dover,OR,26,OR,misc,hover
e30eff11-ef60-4b41-8c50-9e336af6d9fa,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Topeka,KS,57,KS,gas,hover
